"id","name","odba.start","odba.end","time.odba","odba.mean","vedba.mean","vedba.auc","odba.auc","vo2.start","vo2.end","time.vo2","vo2.mean","type","age","facility","sex","species","id2","date","duration","swim.secs","stroke_rate","mass","types","vo2_mlkg","dmr","sdmr"
"Bella2014-12-10rest","Bella",2016-07-11 00:04:08,2016-07-11 00:07:23,195.299999952316,0.0844008461686556,0.0537030355850007,10.4782182898572,16.4823208714745,2016-07-12 09:58:56,2016-07-12 10:01:09,133,0.799473904876643,"rest",17,"UWW","Female","AFS",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Bella2014-12-10swim1","Bella",2016-07-11 00:00:29,2016-07-11 00:02:07,98,0.770090134639738,0.490638855927986,48.0183892520755,75.3308024169599,2016-07-12 10:02:43,2016-07-12 10:04:53,130,2.3278649067354,"swim1",17,"UWW","Female","AFS","Bella10-12-14_1.csv",2014-12-10,"01:37",97,28,69,"swim",33.7371725613826,1.43991643715592,20.86835416168
"Bella2014-12-10swim2","Bella",2016-07-11 00:04:59,2016-07-11 00:06:33,94.5,0.683066421151165,0.431858778908138,40.7040125148457,64.3430852480542,NA,NA,NA,NA,"swim2",17,"UWW","Female","AFS",NA,NA,NA,0,NA,NA,"swim",NA,NA,NA
"Bella2014-12-12rest","Bella",2016-07-11 00:04:08,2016-07-11 00:07:40,212.700000047684,0.201286952390372,0.130403308044296,27.7163626146743,42.8019585281339,2016-07-12 10:05:58,2016-07-12 10:08:59,181,0.750753024504191,"rest",17,"UWW","Female","AFS",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Bella2014-12-12swim1","Bella",2016-07-11 00:08:15,2016-07-11 00:09:48,92.7999999523163,0.624437576677188,0.394974451083925,36.6638358408141,57.970505951108,2016-07-12 10:10:28,2016-07-12 10:12:37,129,2.02297000023171,"swim1",17,"UWW","Female","AFS","Bella12-12-14_1.csv",2014-12-12,"01:33",93,25,69,"swim",29.3184058004595,1.30514193563336,18.9151005164255
"Bella2014-12-12swim2","Bella",2016-07-11 00:12:24,2016-07-11 00:14:01,97,0.609032348739547,0.386613868727653,37.2922645065943,58.7700868693447,2016-07-12 10:14:41,2016-07-12 10:16:51,130,2.26291774633784,"swim2",17,"UWW","Female","AFS","Bella12-12-14_2.csv",2014-12-12,"01:37",97,27,69,"swim",32.795909367215,1.39974293587908,20.2861295054938
"Groucho2014-12-01rest","Groucho",2016-07-11 00:13:24,2016-07-11 00:16:59,215.299999952316,0.860266023468404,0.547658217909584,15.799719922113,25.0816383263422,2016-07-12 10:58:51,2016-07-12 11:00:32,101,1.35481715242813,"rest",14,"UWW","Male","AFS",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Groucho2014-12-01swim1","Groucho",2016-07-11 00:01:30,2016-07-11 00:03:12,101.5,0.490996071016982,0.315244164263279,44.563409936204,71.0679742440024,2016-07-12 11:03:32,2016-07-12 11:06:16,164,3.52733183904761,"swim1",14,"UWW","Male","AFS","Groucho01-12-14_1.csv",2014-12-01,"01:41",101,27,182,"swim",19.3809441705912,2.09544465685996,11.5134321805493
"Groucho2014-12-01swim2","Groucho",2016-07-11 00:06:47,2016-07-11 00:08:23,96,0.705832504766083,0.451557103449012,44.1108873402617,70.9878828163514,2016-07-12 11:08:43,2016-07-12 11:10:56,133,4.79305796888209,"swim2",14,"UWW","Male","AFS","Groucho01-12-14_2.csv",2014-12-01,"01:36",96,28,182,"swim",26.335483345506,2.99566123055131,16.4596770909413
"Groucho2014-12-06rest","Groucho",2016-07-11 00:15:01,2016-07-11 00:18:39,217.700000047684,0.867280380358582,0.5534240057897,9.47037825012962,14.789533630133,2016-07-12 16:15:48,2016-07-12 16:18:50,182,1.85697722386249,"rest",14,"UWW","Male","AFS",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Groucho2014-12-06swim1","Groucho",2016-07-11 00:18:40,2016-07-11 00:20:14,94,0.830205764619099,0.532002253923289,42.6484290521412,67.5799777835955,2016-07-12 16:20:44,2016-07-12 16:24:02,198,4.00459636382506,"swim1",14,"UWW","Male","AFS","Groucho06-12-14_1.csv",2014-12-06,"01:34",94,27,174,"swim",23.0149216311785,2.55612533861174,14.6903755092629
"Groucho2014-12-06swim2","Groucho",2016-07-11 00:23:36,2016-07-11 00:25:20,104,0.859776061731451,0.549547129019368,47.7573283220882,75.4125939722478,2016-07-12 16:25:49,2016-07-12 16:28:35,166,4.62617145131707,"swim2",14,"UWW","Male","AFS","Groucho06-12-14_2.csv",2014-12-06,"01:44",104,31,174,"swim",26.5871922489487,2.66894506806754,15.3387647590089
"Groucho2014-12-07rest","Groucho",2016-07-11 00:13:24,2016-07-11 00:16:48,204.5,0.85555308698137,0.550183483964546,9.43124813042671,14.6125713551334,2016-07-12 10:00:03,2016-07-12 10:02:24,141,1.60556493693031,"rest",14,"UWW","Male","AFS",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Groucho2014-12-07swim1","Groucho",2016-07-11 00:02:54,2016-07-11 00:04:44,110.5,0.843882360012597,0.541421574585303,44.181732499075,69.0760725331832,2016-07-12 10:05:13,2016-07-12 10:09:12,239,3.45904091996784,"swim1",14,"UWW","Male","AFS","Groucho07-12-14_1.csv",2014-12-07,"01:51",111,32,174,"swim",19.8795455170565,1.86975184863126,10.74570027949
"Groucho2014-12-07swim2","Groucho",2016-07-11 00:09:05,2016-07-11 00:10:54,109.200000047684,0.807492155557588,0.519258571937003,46.3842794838001,72.2418807069946,2016-07-12 10:11:20,2016-07-12 10:14:23,183,3.99364686974936,"swim2",14,"UWW","Male","AFS","Groucho07-12-14_2.csv",2014-12-07,"01:49",109,33,174,"swim",22.9519935043067,2.19833772646754,12.634124864756
"Groucho2014-03-08swim1","Groucho",2016-07-11 00:48:10,2016-07-11 00:48:59,49,0.0774032726016549,0.0485824050855462,26.6274314257015,41.8658466889114,2016-07-12 16:50:00,2016-07-12 16:52:49,169,3.89552257416989,"swim1",14,"UWW","Male","AFS","Groucho08-03-14_1.csv",2014-03-08,"00:47",47,NA,182,"swim",21.4039701877466,4.97300754149348,27.3242172609532
"Groucho2014-11-08rest","Groucho",2016-07-11 00:54:36,2016-07-11 00:58:49,252.099999904633,0.63912131053389,0.398283588117585,12.22487165751,19.4749893544894,2016-07-12 09:54:55,2016-07-12 09:58:20,205,1.61268207220037,"rest",14,"UWW","Male","AFS",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Groucho2014-11-08swim1","Groucho",2016-07-11 00:01:12,2016-07-11 00:02:50,98.2999999523163,0.713551556477237,0.445855627303024,39.2436807695069,62.9989622709718,2016-07-12 10:03:00,2016-07-12 10:05:27,147,3.95953375732539,"swim1",14,"UWW","Male","AFS","Groucho08-11-14_1.csv",2014-11-08,"01:38",98,26,180,"swim",21.9974097629189,2.42420434121963,13.4678018956646
"Groucho2014-11-08swim2","Groucho",2016-07-11 00:07:03,2016-07-11 00:08:39,95.7000000476837,0.100739226982742,0.0642136929363569,42.7314649383945,68.3948595013441,2016-07-12 10:08:41,2016-07-12 10:11:23,162,4.52082821873708,"swim2",14,"UWW","Male","AFS","Groucho08-11-14_2.csv",2014-11-08,"01:34",94,29,180,"swim",25.1157123263171,2.88563503323643,16.0313057402024
"Groucho2014-03-09swim1","Groucho",2016-07-11 00:13:24,2016-07-11 00:14:59,95,0.611713814835687,0.379910237315522,30.0945531361968,46.8694238470287,2016-07-12 10:08:23,2016-07-12 10:11:02,159,3.45018893169649,"swim1",14,"UWW","Male","AFS","Groucho09-03-14_1.csv",2014-03-09,"00:49",49,NA,182,"swim",18.9570820422884,4.22472114085284,23.2127535211695
"Groucho2014-11-09rest","Groucho",2016-07-11 00:13:24,2016-07-11 00:17:48,264.299999952316,0.606912618780665,0.378460863591397,16.9929433161172,26.6827308669841,2016-07-12 10:14:04,2016-07-12 10:17:33,209,1.58561343467182,"rest",14,"UWW","Male","AFS",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Groucho2014-11-09swim1","Groucho",2016-07-11 00:19:00,2016-07-11 00:20:49,108.799999952316,0.108057862075651,0.0687967546131294,41.2470946823728,66.4849733488661,2016-07-12 10:21:01,2016-07-12 10:23:47,166,4.12783706854267,"swim1",14,"UWW","Male","AFS","Groucho09-11-14_1.csv",2014-11-09,"01:49",109,32,180,"swim",22.9324281585704,2.27220389094092,12.6233549496718
"Groucho2014-11-09swim2","Groucho",2016-07-11 00:25:41,2016-07-11 00:27:31,110,0.607006302540581,0.386222663806031,41.6704953324467,66.8179677084464,2016-07-12 10:27:42,2016-07-12 10:28:32,50,5.83703096731482,"swim2",14,"UWW","Male","AFS","Groucho09-11-14_2.csv",2014-11-09,"01:50",110,32,180,"swim",32.4279498184157,3.18383507308081,17.6879726282267
"Groucho2014-03-10swim1","Groucho",2016-07-11 00:13:24,2016-07-11 00:14:32,68,0.629386957375356,0.39829107713131,30.6187558203707,47.842061784267,2016-07-12 10:01:00,2016-07-12 10:03:19,139,3.37387983086536,"swim1",14,"UWW","Male","AFS","Groucho10-03-14_1.csv",2014-03-10,"01:02",62,NA,182,"swim",18.537801268491,3.26504499761164,17.9398076791848
"Groucho2014-11-10rest","Groucho",2016-07-11 00:03:46,2016-07-11 00:07:53,247,0.116933143185352,0.0735587337688452,16.9935168817263,26.6785697861723,2016-07-12 10:06:00,2016-07-12 10:08:04,124,1.44108810792939,"rest",14,"UWW","Male","AFS",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Groucho2014-11-10swim1","Groucho",2016-07-11 00:09:06,2016-07-11 00:11:02,116,0.697910034022681,0.438001840017936,44.7721400689225,70.3653121557533,2016-07-12 10:11:07,2016-07-12 10:14:27,200,3.75471892878889,"swim1",14,"UWW","Male","AFS","Groucho10-11-14_1.csv",2014-11-10,"01:56",116,0,180,"swim",20.8595496043827,1.94209599764943,10.7894222091635
"Groucho2014-11-10swim2","Groucho",2016-07-11 00:15:44,2016-07-11 00:17:19,94.0999999046326,0.742534592184228,0.461188038463378,37.3698381061363,59.0420906883509,2016-07-12 10:17:24,2016-07-12 10:20:55,211,3.49757336787257,"swim2",14,"UWW","Male","AFS","Groucho10-11-14_2.csv",2014-11-10,"01:34",94,0,180,"swim",19.4309631548476,2.2324936390676,12.4027424392644
"Groucho2014-12-12rest","Groucho",2016-07-11 00:39:40,2016-07-11 00:42:28,168.900000095367,0.0679623688976816,0.0435038423855154,6.81104920834428,10.7665375629932,2016-07-12 16:40:36,2016-07-12 16:43:14,158,1.97945715311113,"rest",14,"UWW","Male","AFS",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Groucho2014-12-12swim1","Groucho",2016-07-11 00:43:31,2016-07-11 00:45:20,108.799999952316,0.719064170128826,0.453925005781344,49.4464199185509,76.934955631541,2016-07-12 16:46:09,2016-07-12 16:48:32,143,5.32790203192632,"swim1",14,"UWW","Male","AFS","Groucho12-12-14_1.csv",2014-12-12,"01:49",109,0,179,"swim",29.7648158208175,2.93279010931724,16.3843022866885
"Groucho2014-12-12swim2","Groucho",2016-07-11 00:48:53,2016-07-11 00:50:38,105,0.724233851269378,0.458521232931112,45.5576142568252,71.2452834655907,2016-07-12 16:51:25,2016-07-12 16:53:23,118,5.43455422617685,"swim2",14,"UWW","Male","AFS","Groucho12-12-14_2.csv",2014-12-12,"01:45",105,0,179,"swim",30.3606381350662,3.10545955781534,17.3489360771807
"Groucho2014-03-22swim1","Groucho",2016-07-11 00:13:24,2016-07-11 00:14:28,64,0.0714196370632494,0.0461214181845839,35.5153241308715,55.7381013306808,2016-07-12 10:31:25,2016-07-12 10:33:45,140,4.76591687730589,"swim1",14,"UWW","Male","AFS","Groucho22-03-14_1.csv",2014-03-22,"01:10",70,27,182,"swim",26.1863564687137,4.08507160911933,22.4454484017546
"Groucho2014-03-22swim2","Groucho",2016-07-11 00:13:24,2016-07-11 00:14:36,72,0.62511397980049,0.399818146397687,38.2971763633465,59.6800243624548,2016-07-12 10:37:21,2016-07-12 10:39:27,126,4.59463832672846,"swim2",14,"UWW","Male","AFS","Groucho22-03-14_2.csv",2014-03-22,"01:06",66,26,182,"swim",25.245265531475,4.17694393338951,22.95024139225
"Groucho2014-03-23swim1","Groucho",2016-07-11 00:13:24,2016-07-11 00:14:29,64.7999999523163,0.65979302823155,0.423260237419636,35.4641562046561,55.3897427379192,2016-07-12 10:01:31,2016-07-12 10:04:30,179,4.39513365988271,"swim1",14,"UWW","Male","AFS","Groucho23-03-14_1.csv",2014-03-23,"01:04",64,24,182,"swim",24.1490860433116,4.12043780614004,22.6397681656046
"Groucho2014-03-24swim1","Groucho",2016-07-11 00:12:34,2016-07-11 00:12:34,0,0.0638070650129256,0.0403482688888601,NA,NA,2016-07-12 17:13:33,2016-07-12 17:15:19,106,5.7437444008089,"swim1",14,"UWW","Male","AFS","Groucho24-03-14_1.csv",2014-03-24,"01:13",73,35,182,"swim",31.5590351692797,4.72088580888403,25.9389330158463
"Groucho2014-03-24swim2","Groucho",2016-07-11 00:13:24,2016-07-11 00:14:33,69,0.70930355174083,0.455533235352671,37.476981274755,58.3847741254258,2016-07-12 17:20:27,2016-07-12 17:23:35,188,4.76891337176187,"swim2",14,"UWW","Male","AFS","Groucho24-03-14_2.csv",2014-03-24,"01:05",65,28,182,"swim",26.2028207239663,4.40207388162634,24.1872191298151
"Groucho2014-03-27swim1","Groucho",2016-07-11 00:13:24,2016-07-11 00:14:37,73,0.673994530643396,0.431365572286453,37.7415808015404,58.7570255631424,2016-07-12 16:37:01,2016-07-12 16:39:23,142,3.76500756596552,"swim1",14,"UWW","Male","AFS","Groucho27-03-14_1.csv",2014-03-27,"01:11",71,NA,182,"swim",20.6868547580523,3.18169653461875,17.4818490913118
"Malie2014-11-15swim1","Malie",2016-07-11 00:07:50,2016-07-11 00:08:55,64.5,0.481866089335013,0.305045763122198,19.5473996355132,30.8566957860854,2016-07-12 10:09:08,2016-07-12 10:10:38,90,3.17373181557273,"swim1",12,"Taronga","Male","ASL","Malie15-11-14_1.csv",2014-11-15,"01:04",64,0,160,"swim",19.8358238473296,2.97537357709943,18.5960848568715
"Malie2014-11-15swim2","Malie",2016-07-11 00:11:54,2016-07-11 00:13:00,66.5,0.42411679210549,0.269377581346536,17.8044769574636,28.0236378284056,2016-07-12 10:13:11,2016-07-12 10:14:42,91,3.1268315623179,"swim2",12,"Taronga","Male","ASL","Malie15-11-14_2.csv",2014-11-15,"01:06",66,0,160,"swim",19.5426972644869,2.84257414756172,17.7660884222608
"Malie2014-11-20rest","Malie",2016-07-11 00:30:11,2016-07-11 00:33:19,187.700000047684,0.247648436616342,0.155697929755709,29.2075600621955,46.4667504497481,2016-07-12 09:31:18,2016-07-12 09:33:22,124,1.84671301382176,"rest",12,"Taronga","Male","ASL",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Malie2014-11-20swim1","Malie",2016-07-11 00:35:46,2016-07-11 00:36:57,70.5999999046326,0.413707483538227,0.26435672486087,18.7443245818437,29.3811417386508,2016-07-12 09:37:07,2016-07-12 09:38:36,89,3.4333178861203,"swim1",12,"Taronga","Male","ASL","Malie20-11-14_1.csv",2014-11-20,"01:11",71,25,158,"swim",21.7298600387361,2.90139539672138,18.3632620045657
"Malie2014-11-20swim2","Malie",2016-07-11 00:41:06,2016-07-11 00:42:23,76.7000000476837,0.442780203347451,0.284513027921028,21.9056670171375,34.0598202522783,2016-07-12 09:42:32,2016-07-12 09:44:26,114,3.31330797378824,"swim2",12,"Taronga","Male","ASL","Malie20-11-14_2.csv",2014-11-20,"01:17",77,30,158,"swim",20.9703036315711,2.58179842113369,16.3404963362892
"Malie2014-11-21rest","Malie",2016-07-11 00:16:10,2016-07-11 00:19:22,192.299999952316,0.228407006237477,0.147409196662411,28.268033942703,43.800531849877,2016-07-12 09:17:19,2016-07-12 09:19:19,120,1.81467890391325,"rest",12,"Taronga","Male","ASL",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Malie2014-11-21swim1","Malie",2016-07-11 00:21:33,2016-07-11 00:22:59,86.4000000953674,0.447669428480596,0.28892261829983,25.117927615638,38.911445882495,2016-07-12 09:23:02,2016-07-12 09:25:06,124,3.35703345627258,"swim1",12,"Taronga","Male","ASL","Malie21-11-14_1.csv",2014-11-21,"01:25",85,32,158,"swim",21.2470471915986,2.36967067501594,14.9979156646578
"Malie2014-11-21swim2","Malie",2016-07-11 00:28:03,2016-07-11 00:29:33,90.4000000953674,0.42535796706783,0.271111500099989,24.6257488467015,38.632376745669,2016-07-12 09:29:32,2016-07-12 09:31:28,116,3.20788182944136,"swim2",12,"Taronga","Male","ASL","Malie21-11-14_2.csv",2014-11-21,"01:31",91,35,158,"swim",20.3030495534263,2.11508692051079,13.3866260791822
"Malie2014-11-22rest","Malie",2016-07-11 00:05:14,2016-07-11 00:08:24,189.799999952316,0.231218733413863,0.146929647610738,27.8926408845036,43.8905467804682,2016-07-12 09:06:21,2016-07-12 09:08:21,120,1.8194894733871,"rest",12,"Taronga","Male","ASL",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Malie2014-11-22swim1","Malie",2016-07-11 00:10:31,2016-07-11 00:11:28,56.5,0.504347140270711,0.322064572266089,18.0384168234619,28.253410808176,2016-07-12 09:11:31,2016-07-12 09:13:02,91,3.20506871099973,"swim1",12,"Taronga","Male","ASL","Malie22-11-14_1.csv",2014-11-22,"00:58",58,22,155,"swim",20.6778626516112,3.31558832172386,21.3908923982184
"Malie2014-11-22swim2","Malie",2016-07-11 00:14:53,2016-07-11 00:15:57,64.7000000476837,0.473570311483391,0.301532427264445,19.6609132859643,30.8580959796582,2016-07-12 09:15:58,2016-07-12 09:17:32,94,3.22041990808033,"swim2",12,"Taronga","Male","ASL","Malie22-11-14_2.csv",2014-11-22,"01:05",65,23,158,"swim",20.3824044815211,2.97269529976646,18.8145272137118
"Malie2014-11-23rest","Malie",2016-07-11 00:07:12,2016-07-11 00:10:41,209.299999952316,0.248827528265703,0.155148852426055,32.4021688076868,51.9847562224875,2016-07-12 09:08:23,2016-07-12 09:10:37,134,1.60792194808193,"rest",12,"Taronga","Male","ASL",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Malie2014-11-23swim1","Malie",2016-07-11 00:12:07,2016-07-11 00:13:03,55.5,0.525355588762095,0.332609999967685,18.4052943201869,29.0302742798983,2016-07-12 09:13:06,2016-07-12 09:15:13,127,2.73710481497855,"swim1",12,"Taronga","Male","ASL","Malie23-11-14_1.csv",2014-11-23,"00:56",56,0,155,"swim",17.6587407417971,2.93261230176273,18.9200793662112
"Malie2014-11-25rest","Malie",2016-07-11 00:08:13,2016-07-11 00:11:16,183.700000047684,0.304459892138097,0.193219555043771,35.4216529741919,55.7949192983676,2016-07-12 09:08:52,2016-07-12 09:10:59,127,1.75224840381878,"rest",12,"Taronga","Male","ASL",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Malie2014-11-25swim1","Malie",2016-07-11 00:12:47,2016-07-11 00:14:25,98,0.46432390561611,0.294382902332129,29.0162264411013,45.756292681394,2016-07-12 09:14:16,2016-07-12 09:16:04,108,3.69241866414047,"swim1",12,"Taronga","Male","ASL","Malie25-11-14_1.csv",2014-11-25,"01:39",99,35,155,"swim",23.8220558976804,2.23782949341846,14.4376096349578
"Malie2014-11-25swim2","Malie",2016-07-11 00:17:46,2016-07-11 00:19:33,107,0.49996531977716,0.318691539038227,34.2037459605677,53.7196719383263,2016-07-12 09:19:26,2016-07-12 09:21:10,104,3.99200085305507,"swim2",12,"Taronga","Male","ASL","Malie25-11-14_2.csv",2014-11-25,"01:46",106,37,155,"swim",25.7548442132585,2.25962312437079,14.578213705618
"Malie2014-11-26rest","Malie",2016-07-11 00:13:19,2016-07-11 00:16:19,180.400000095367,0.26695420691561,0.166957539115584,30.2647653091957,48.4021100676335,2016-07-12 09:13:28,2016-07-12 09:16:06,158,1.63401919121491,"rest",12,"Taronga","Male","ASL",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Malie2014-11-26swim1","Malie",2016-07-11 00:18:38,2016-07-11 00:20:00,81.7000000476837,0.470162686724642,0.297914198408834,24.1360620737095,38.1455332033676,2016-07-12 09:20:04,2016-07-12 09:22:19,135,3.00404033257806,"swim1",12,"Taronga","Male","ASL","Malie26-11-14_1.csv",2014-11-26,"01:21",81,32,153,"swim",19.6342505397259,2.22521506116893,14.5438892886858
"Malie2014-11-26swim2","Malie",2016-07-11 00:23:42,2016-07-11 00:24:40,57.5999999046326,0.571770694351965,0.361015100370072,20.5537152288093,32.523766168281,2016-07-12 09:24:37,2016-07-12 09:26:40,123,2.92068446079935,"swim2",12,"Taronga","Male","ASL","Malie26-11-14_2.csv",2014-11-26,"00:58",58,25,153,"swim",19.0894409202572,3.02139771806829,19.7476975037143
"Malie2014-11-27rest","Malie",2016-07-11 00:33:27,2016-07-11 00:36:09,162.5,0.199050245436351,0.127255541662353,20.6743293061163,32.3395895470089,2016-07-12 09:34:15,2016-07-12 09:36:12,117,1.78605895026938,"rest",12,"Taronga","Male","ASL",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Malie2014-11-27swim1","Malie",2016-07-11 00:38:20,2016-07-11 00:39:49,88.7999999523163,0.511131749782713,0.324586604826405,28.5160829324531,44.8709168159416,2016-07-12 09:40:06,2016-07-12 09:42:03,117,3.31115773660876,"swim1",12,"Taronga","Male","ASL","Malie27-11-14_1.csv",2014-11-27,"01:29",89,30,153,"swim",21.6415538340442,2.23224117074748,14.5898115735129
"Malie2014-11-27swim2","Malie",2016-07-11 00:43:33,2016-07-11 00:45:18,105,0.527817545207502,0.333020849752658,34.9404593508607,55.4204234390966,2016-07-12 09:45:34,2016-07-12 09:47:41,127,3.30219896245833,"swim2",12,"Taronga","Male","ASL","Malie27-11-14_2.csv",2014-11-27,"01:45",105,36,153,"swim",21.5829997546296,1.88697083569048,12.3331427169312
"Malie2014-11-28rest","Malie",2016-07-11 00:37:35,2016-07-11 00:40:20,164.799999952316,0.198739968163364,0.129839866884102,21.4070632829523,32.7606597632078,2016-07-12 09:38:38,2016-07-12 09:40:38,120,1.7430233170161,"rest",12,"Taronga","Male","ASL",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Malie2014-11-28swim1","Malie",2016-07-11 00:42:22,2016-07-11 00:43:59,96.5999999046326,0.559146975420048,0.356795110474746,34.5192989033726,54.082017795322,2016-07-12 09:44:17,2016-07-12 09:46:22,125,3.23215851941642,"swim1",12,"Taronga","Male","ASL","Malie28-11-14_1.csv",2014-11-28,"01:37",97,30,153,"swim",21.1252190811531,1.99927331097923,13.0671458233936
"Malie2014-11-28swim2","Malie",2016-07-11 00:47:55,2016-07-11 00:49:51,116,0.485895698423703,0.31166163772523,36.0334523451617,56.1543781209078,2016-07-12 09:50:18,2016-07-12 09:52:14,116,3.08487457334765,"swim2",12,"Taronga","Male","ASL","Malie28-11-14_2.csv",2014-11-28,"01:56",116,36,153,"swim",20.162578910769,1.59562477931775,10.4289201262598
"Mav2014-11-15swim1","Mav",2016-07-11 00:24:07,2016-07-11 00:25:02,55,0.497147023049484,0.314448049796444,17.3093167856423,27.3803412340357,2016-07-12 09:25:05,2016-07-12 09:27:44,159,2.5055500130313,"swim1",13,"Taronga","Male","NZFS","Mav15-11-14_1.csv",2014-11-15,"00:55",55,0,149,"swim",16.8157718995389,2.73332728694324,18.3444784358607
"Mav2014-11-15swim2","Mav",2016-07-11 00:28:23,2016-07-11 00:29:09,45.0999999046326,0.760887654109348,0.47052631184894,21.2616656836029,34.3795911440552,2016-07-12 09:29:12,2016-07-12 09:30:55,103,2.33584404601996,"swim2",13,"Taronga","Male","NZFS","Mav15-11-14_2.csv",2014-11-15,"00:45",45,0,149,"swim",15.6768056779863,3.11445872802662,20.9024075706485
"Mav2014-11-17rest","Mav",2016-07-11 00:34:47,2016-07-11 00:38:26,219.400000095367,0.13291350267664,0.0850944857573891,18.8246081353112,29.3696106340981,2016-07-12 09:36:23,2016-07-12 09:38:23,120,1.55225401854135,"rest",13,"Taronga","Male","NZFS",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Mav2014-11-17swim1","Mav",2016-07-11 00:41:25,2016-07-11 00:42:22,57,0.588933209027946,0.373612381277796,21.222098293558,33.4584987693561,2016-07-12 10:13:56,2016-07-12 10:16:38,162,2.74726423545261,"swim1",13,"Taronga","Male","NZFS",NA,NA,NA,0,NA,NA,"swim",NA,Inf,NA
"Mav2014-11-18rest","Mav",2016-07-11 00:41:35,2016-07-11 00:44:56,201.299999952316,0.134673827363417,0.0857620886793708,17.1509854735522,26.9369612554957,2016-07-12 09:42:41,2016-07-12 09:44:43,122,1.32758236784822,"rest",13,"Taronga","Male","NZFS",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Mav2014-11-18swim1","Mav",2016-07-11 00:46:41,2016-07-11 00:47:38,57.5,0.461602770732457,0.293988482755418,16.750979630757,26.2728679906981,2016-07-12 09:47:40,2016-07-12 09:49:30,110,2.9610363877987,"swim1",13,"Taronga","Male","NZFS","Mav18-11-14_1.csv",2014-11-18,"00:58",58,19,149,"swim",19.8727274348906,3.06314109082625,20.5579938981627
"Mav2014-11-18swim2","Mav",2016-07-11 00:50:59,2016-07-11 00:51:53,53.5999999046326,0.491325225861752,0.309226122051499,16.6689224921072,26.4773222835682,2016-07-12 09:51:53,2016-07-12 09:53:51,118,2.61020773617108,"swim2",13,"Taronga","Male","NZFS","Mav18-11-14_2.csv",2014-11-18,"00:54",54,19,149,"swim",17.5181727259804,2.90023081796786,19.4646363622004
"Mav2014-11-19rest","Mav",2016-07-11 00:30:21,2016-07-11 00:33:30,188.700000047684,0.120055132424062,0.0769687960453619,14.4694536030965,22.5830138668334,2016-07-12 09:31:35,2016-07-12 09:33:33,118,1.29068944383119,"rest",13,"Taronga","Male","NZFS",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Mav2014-11-19swim1","Mav",2016-07-11 00:35:12,2016-07-11 00:36:12,60,0.389454279171961,0.246831982036776,14.6998160756548,23.2202725459135,2016-07-12 09:36:23,2016-07-12 09:38:11,108,2.72194037368079,"swim1",13,"Taronga","Male","NZFS","Mav19-11-14_1.csv",2014-11-19,"01:01",61,0,153,"swim",17.790459958698,2.67731840034176,17.4988130741291
"Mav2014-11-19swim2","Mav",2016-07-11 00:39:29,2016-07-11 00:40:27,58.5,0.507485978260396,0.325546971785571,19.1479674806296,29.8404763553432,2016-07-12 09:40:45,2016-07-12 09:42:22,97,2.52144523874433,"swim2",13,"Taronga","Male","NZFS","Mav19-11-14_2.csv",2014-11-19,"00:59",59,0,153,"swim",16.480034240159,2.56418159872304,16.759356854399
"Mav2014-11-21rest","Mav",2016-07-11 00:16:10,2016-07-11 00:19:22,192.299999952316,0.228407006237477,0.147409196662411,28.268033942703,43.800531849877,2016-07-12 08:56:14,2016-07-12 08:58:16,122,1.50006478840416,"rest",13,"Taronga","Male","NZFS",NA,NA,NA,0,NA,NA,"rest",NA,Inf,NA
"Mav2014-11-21swim1","Mav",2016-07-11 00:00:51,2016-07-11 00:01:49,57.5,0.38336127579042,0.242403453224298,13.9750456687375,22.0671345201027,2016-07-12 09:01:51,2016-07-12 09:03:32,101,2.88886524190824,"swim1",13,"Taronga","Male","NZFS","Mav21-11-14_1.csv",2014-11-21,"00:57",57,21,155,"swim",18.6378402703758,3.04091078095604,19.6187792319745
